id,sensor_id,start_time,end_time,in_count,out_count,sensor_type,ip_address,device_type,serial_number,sensor_group,tmestamp
208576,SW Exit,7/12/2019 15:00,7/12/2019 15:15,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 15:15
208577,North Exit,7/12/2019 15:00,7/12/2019 15:15,0,11,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 15:15
208571,SE Exit,7/12/2019 15:02,7/12/2019 15:03,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:03
208572,SE Exit,7/12/2019 15:06,7/12/2019 15:07,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:07
208580,North Entrance,7/12/2019 15:15,7/12/2019 15:30,7,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 15:30
208581,SE Entrance,7/12/2019 15:15,7/12/2019 15:30,1,5,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 15:30
208582,Coffee Shop,7/12/2019 15:15,7/12/2019 15:30,5,7,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/12/2019 15:30
208583,SW Exit,7/12/2019 15:15,7/12/2019 15:30,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 15:30
208584,North Exit,7/12/2019 15:15,7/12/2019 15:30,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 15:30
208578,SE Exit,7/12/2019 15:21,7/12/2019 15:22,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:22
208579,SE Exit,7/12/2019 15:26,7/12/2019 15:27,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:27
208586,Coffee Shop,7/12/2019 15:30,7/12/2019 15:45,6,9,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/12/2019 15:45
208587,SE Entrance,7/12/2019 15:30,7/12/2019 15:45,9,7,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 15:45
208588,North Exit,7/12/2019 15:30,7/12/2019 15:45,0,7,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 15:45
208589,SW Exit,7/12/2019 15:30,7/12/2019 15:45,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 15:45
208590,North Entrance,7/12/2019 15:30,7/12/2019 15:45,4,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 15:45
208585,SE Exit,7/12/2019 15:36,7/12/2019 15:37,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:37
208593,Coffee Shop,7/12/2019 15:45,7/12/2019 16:00,6,6,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/12/2019 16:00
208594,North Exit,7/12/2019 15:45,7/12/2019 16:00,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 16:00
208595,SE Entrance,7/12/2019 15:45,7/12/2019 16:00,0,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 16:00
208591,SE Exit,7/12/2019 15:52,7/12/2019 15:53,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:53
208592,SE Exit,7/12/2019 15:57,7/12/2019 15:58,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 15:58
208596,SE Exit,7/12/2019 15:59,7/12/2019 16:00,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:00
208598,SE Entrance,7/12/2019 16:00,7/12/2019 16:15,3,7,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 16:15
208599,North Exit,7/12/2019 16:00,7/12/2019 16:15,0,8,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 16:15
208600,SW Exit,7/12/2019 16:00,7/12/2019 16:15,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 16:15
208601,North Entrance,7/12/2019 16:00,7/12/2019 16:15,6,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 16:15
208597,SE Exit,7/12/2019 16:11,7/12/2019 16:12,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:12
208604,North Exit,7/12/2019 16:15,7/12/2019 16:30,0,4,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 16:30
208605,SE Entrance,7/12/2019 16:15,7/12/2019 16:30,1,4,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 16:30
208606,SW Exit,7/12/2019 16:15,7/12/2019 16:30,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 16:30
208607,North Entrance,7/12/2019 16:15,7/12/2019 16:30,2,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 16:30
208602,SE Exit,7/12/2019 16:24,7/12/2019 16:25,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:25
208603,SE Exit,7/12/2019 16:26,7/12/2019 16:27,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:27
208610,North Exit,7/12/2019 16:30,7/12/2019 16:45,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 16:45
208611,North Entrance,7/12/2019 16:30,7/12/2019 16:45,4,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 16:45
208612,SE Entrance,7/12/2019 16:30,7/12/2019 16:45,2,7,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 16:45
208613,SW Exit,7/12/2019 16:30,7/12/2019 16:45,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 16:45
208608,SE Exit,7/12/2019 16:32,7/12/2019 16:33,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:33
208609,SE Exit,7/12/2019 16:39,7/12/2019 16:40,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:40
208614,SE Exit,7/12/2019 16:44,7/12/2019 16:45,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:45
208618,North Exit,7/12/2019 16:45,7/12/2019 17:00,0,4,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 17:00
208619,SE Entrance,7/12/2019 16:45,7/12/2019 17:00,4,8,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 17:00
208620,North Entrance,7/12/2019 16:45,7/12/2019 17:00,5,3,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 17:00
208615,SE Exit,7/12/2019 16:46,7/12/2019 16:47,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:47
208616,SE Exit,7/12/2019 16:48,7/12/2019 16:49,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:49
208617,SE Exit,7/12/2019 16:55,7/12/2019 16:56,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 16:56
208622,North Entrance,7/12/2019 17:00,7/12/2019 17:15,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 17:15
208623,North Exit,7/12/2019 17:00,7/12/2019 17:15,0,14,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 17:15
208624,SE Entrance,7/12/2019 17:00,7/12/2019 17:15,4,8,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 17:15
208621,SE Exit,7/12/2019 17:08,7/12/2019 17:09,1,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:09
208626,SE Entrance,7/12/2019 17:15,7/12/2019 17:30,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 17:30
208627,North Exit,7/12/2019 17:15,7/12/2019 17:30,0,4,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 17:30
208628,SW Exit,7/12/2019 17:15,7/12/2019 17:30,0,3,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 17:30
208625,SE Exit,7/12/2019 17:22,7/12/2019 17:23,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:23
208631,North Exit,7/12/2019 17:30,7/12/2019 17:45,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 17:45
208632,SE Entrance,7/12/2019 17:30,7/12/2019 17:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 17:45
208633,North Entrance,7/12/2019 17:30,7/12/2019 17:45,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 17:45
208629,SE Exit,7/12/2019 17:33,7/12/2019 17:34,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:34
208630,SE Exit,7/12/2019 17:35,7/12/2019 17:36,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:36
208634,SE Exit,7/12/2019 17:44,7/12/2019 17:45,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:45
208637,North Exit,7/12/2019 17:45,7/12/2019 18:00,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 18:00
208638,SE Entrance,7/12/2019 17:45,7/12/2019 18:00,1,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 18:00
208639,North Entrance,7/12/2019 17:45,7/12/2019 18:00,0,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 18:00
208635,SE Exit,7/12/2019 17:49,7/12/2019 17:50,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:50
208636,SE Exit,7/12/2019 17:50,7/12/2019 17:51,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 17:51
208640,SE Entrance,7/12/2019 18:00,7/12/2019 18:15,0,4,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 18:15
208641,North Entrance,7/12/2019 18:00,7/12/2019 18:15,0,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 18:15
208642,North Exit,7/12/2019 18:00,7/12/2019 18:15,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 18:15
208644,North Exit,7/12/2019 18:15,7/12/2019 18:30,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 18:30
208645,SE Entrance,7/12/2019 18:15,7/12/2019 18:30,1,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 18:30
208643,SE Exit,7/12/2019 18:20,7/12/2019 18:21,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 18:21
208647,North Exit,7/12/2019 18:30,7/12/2019 18:45,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 18:45
208648,SE Entrance,7/12/2019 18:30,7/12/2019 18:45,1,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 18:45
208649,SW Exit,7/12/2019 18:30,7/12/2019 18:45,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 18:45
208646,SE Exit,7/12/2019 18:31,7/12/2019 18:32,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 18:32
208650,North Entrance,7/12/2019 18:45,7/12/2019 19:00,0,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 19:00
208651,North Exit,7/12/2019 18:45,7/12/2019 19:00,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 19:00
208652,SE Exit,7/12/2019 18:59,7/12/2019 19:00,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:00
208653,North Exit,7/12/2019 19:00,7/12/2019 19:15,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 19:15
208655,SE Entrance,7/12/2019 19:00,7/12/2019 19:15,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 19:15
208656,North Entrance,7/12/2019 19:00,7/12/2019 19:15,3,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 19:15
208654,SE Exit,7/12/2019 19:14,7/12/2019 19:15,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:15
208657,North Exit,7/12/2019 19:15,7/12/2019 19:30,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 19:30
208658,SW Exit,7/12/2019 19:15,7/12/2019 19:30,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 19:30
208661,SE Entrance,7/12/2019 19:30,7/12/2019 19:45,17,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 19:45
208662,North Entrance,7/12/2019 19:30,7/12/2019 19:45,2,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 19:45
208663,North Exit,7/12/2019 19:30,7/12/2019 19:45,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 19:45
208659,SE Exit,7/12/2019 19:34,7/12/2019 19:35,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:35
208660,SE Exit,7/12/2019 19:35,7/12/2019 19:36,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:36
208668,SW Exit,7/12/2019 19:45,7/12/2019 20:00,0,3,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/12/2019 20:00
208669,North Exit,7/12/2019 19:45,7/12/2019 20:00,0,8,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 20:00
208670,North Entrance,7/12/2019 19:45,7/12/2019 20:00,1,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 20:00
208671,SE Entrance,7/12/2019 19:45,7/12/2019 20:00,2,8,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 20:00
208664,SE Exit,7/12/2019 19:48,7/12/2019 19:49,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:49
208665,SE Exit,7/12/2019 19:50,7/12/2019 19:51,0,3,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:51
208666,SE Exit,7/12/2019 19:56,7/12/2019 19:57,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:57
208667,SE Exit,7/12/2019 19:58,7/12/2019 19:59,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 19:59
208673,North Exit,7/12/2019 20:00,7/12/2019 20:15,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/12/2019 20:15
208674,North Entrance,7/12/2019 20:00,7/12/2019 20:15,0,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 20:15
208672,SE Exit,7/12/2019 20:09,7/12/2019 20:10,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/12/2019 20:10
208675,North Entrance,7/12/2019 20:15,7/12/2019 20:30,0,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/12/2019 20:30
208676,SE Entrance,7/12/2019 20:45,7/12/2019 21:00,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 21:00
208677,SE Entrance,7/12/2019 21:00,7/12/2019 21:15,0,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 21:15
208678,SE Entrance,7/12/2019 21:30,7/12/2019 21:45,2,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 21:45
208679,SE Entrance,7/12/2019 21:45,7/12/2019 22:00,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 22:00
208680,SE Entrance,7/12/2019 22:00,7/12/2019 22:15,0,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/12/2019 22:15
208681,North Entrance,7/13/2019 5:45,7/13/2019 6:00,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 6:00
208682,North Exit,7/13/2019 5:45,7/13/2019 6:00,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 6:00
208683,SE Entrance,7/13/2019 6:30,7/13/2019 6:45,0,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 6:45
208684,SW Exit,7/13/2019 6:30,7/13/2019 6:45,1,0,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/13/2019 6:45
208685,SE Exit,7/13/2019 6:45,7/13/2019 6:46,1,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 6:46
208687,SE Entrance,7/13/2019 6:45,7/13/2019 7:00,0,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 7:00
208686,SE Exit,7/13/2019 6:49,7/13/2019 6:50,1,0,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 6:50
208688,SW Exit,7/13/2019 10:00,7/13/2019 10:15,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/13/2019 10:15
208689,SE Entrance,7/13/2019 10:15,7/13/2019 10:30,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 10:30
208690,North Entrance,7/13/2019 10:15,7/13/2019 10:30,1,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 10:30
208691,SE Entrance,7/13/2019 10:45,7/13/2019 11:00,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 11:00
208693,North Entrance,7/13/2019 11:00,7/13/2019 11:15,6,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 11:15
208694,SE Entrance,7/13/2019 11:00,7/13/2019 11:15,3,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 11:15
208695,North Exit,7/13/2019 11:00,7/13/2019 11:15,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 11:15
208692,SE Exit,7/13/2019 11:02,7/13/2019 11:03,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 11:03
208697,SE Entrance,7/13/2019 11:15,7/13/2019 11:30,3,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 11:30
208698,North Entrance,7/13/2019 11:15,7/13/2019 11:30,7,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 11:30
208696,SE Exit,7/13/2019 11:23,7/13/2019 11:24,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 11:24
208699,North Entrance,7/13/2019 11:30,7/13/2019 11:45,2,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 11:45
208700,SE Entrance,7/13/2019 11:30,7/13/2019 11:45,5,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 11:45
208701,North Exit,7/13/2019 11:30,7/13/2019 11:45,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 11:45
208703,North Entrance,7/13/2019 11:45,7/13/2019 12:00,12,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 12:00
208704,SE Entrance,7/13/2019 11:45,7/13/2019 12:00,6,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 12:00
208705,North Exit,7/13/2019 11:45,7/13/2019 12:00,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 12:00
208702,SE Exit,7/13/2019 11:57,7/13/2019 11:58,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 11:58
208706,North Entrance,7/13/2019 12:00,7/13/2019 12:15,6,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 12:15
208707,SE Entrance,7/13/2019 12:00,7/13/2019 12:15,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 12:15
208708,North Exit,7/13/2019 12:00,7/13/2019 12:15,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 12:15
208710,SE Entrance,7/13/2019 12:15,7/13/2019 12:30,10,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 12:30
208711,North Exit,7/13/2019 12:15,7/13/2019 12:30,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 12:30
208712,North Entrance,7/13/2019 12:15,7/13/2019 12:30,8,6,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 12:30
208709,SE Exit,7/13/2019 12:16,7/13/2019 12:17,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 12:17
208713,North Entrance,7/13/2019 12:30,7/13/2019 12:45,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 12:45
208714,North Exit,7/13/2019 12:45,7/13/2019 13:00,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 13:00
208715,North Entrance,7/13/2019 12:45,7/13/2019 13:00,2,3,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 13:00
208716,SE Entrance,7/13/2019 12:45,7/13/2019 13:00,4,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 13:00
208717,North Exit,7/13/2019 13:00,7/13/2019 13:15,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 13:15
208718,North Entrance,7/13/2019 13:00,7/13/2019 13:15,4,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 13:15
208719,SW Exit,7/13/2019 13:00,7/13/2019 13:15,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/13/2019 13:15
208722,North Entrance,7/13/2019 13:15,7/13/2019 13:30,1,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/13/2019 13:30
208723,SE Entrance,7/13/2019 13:15,7/13/2019 13:30,2,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 13:30
208724,North Exit,7/13/2019 13:15,7/13/2019 13:30,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/13/2019 13:30
208720,SE Exit,7/13/2019 13:20,7/13/2019 13:21,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 13:21
208721,SE Exit,7/13/2019 13:26,7/13/2019 13:27,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/13/2019 13:27
208725,SE Entrance,7/13/2019 13:30,7/13/2019 13:45,1,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/13/2019 13:45
